Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
camisa-arsenal-home-2526,"Camisa Arsenal Home 2025/26","<p>Camisa oficial Camisa Arsenal Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,arsenal,inglaterra,premier-league",TRUE,Tamanho,P,CAMISA-ARSENAL-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-arsenal-home-2526,,,,,,,,M,CAMISA-ARSENAL-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-arsenal-home-2526,,,,,,,,G,CAMISA-ARSENAL-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-arsenal-home-2526,,,,,,,,GG,CAMISA-ARSENAL-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-arsenal-home-2526,,,,,,,,XGG,CAMISA-ARSENAL-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-chelsea-home-2526,"Camisa Chelsea Home 2025/26","<p>Camisa oficial Camisa Chelsea Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,chelsea,inglaterra,premier-league",TRUE,Tamanho,P,CAMISA-CHELSEA-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-chelsea-home-2526,,,,,,,,M,CAMISA-CHELSEA-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-chelsea-home-2526,,,,,,,,G,CAMISA-CHELSEA-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-chelsea-home-2526,,,,,,,,GG,CAMISA-CHELSEA-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-chelsea-home-2526,,,,,,,,XGG,CAMISA-CHELSEA-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-manchester-united-home-2526,"Camisa Manchester United Home 2025/26","<p>Camisa oficial Camisa Manchester United Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,manchester-united,inglaterra,premier-league",TRUE,Tamanho,P,CAMISA-MANCHESTER-UNITED-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-manchester-united-home-2526,,,,,,,,M,CAMISA-MANCHESTER-UNITED-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-manchester-united-home-2526,,,,,,,,G,CAMISA-MANCHESTER-UNITED-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-manchester-united-home-2526,,,,,,,,GG,CAMISA-MANCHESTER-UNITED-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-manchester-united-home-2526,,,,,,,,XGG,CAMISA-MANCHESTER-UNITED-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-tottenham-home-2526,"Camisa Tottenham Home 2025/26","<p>Camisa oficial Camisa Tottenham Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,tottenham,inglaterra,premier-league",TRUE,Tamanho,P,CAMISA-TOTTENHAM-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-tottenham-home-2526,,,,,,,,M,CAMISA-TOTTENHAM-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-tottenham-home-2526,,,,,,,,G,CAMISA-TOTTENHAM-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-tottenham-home-2526,,,,,,,,GG,CAMISA-TOTTENHAM-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-tottenham-home-2526,,,,,,,,XGG,CAMISA-TOTTENHAM-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-bayern-home-2526,"Camisa Bayern Munich Home 2025/26","<p>Camisa oficial Camisa Bayern Munich Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,bayern-munich,alemanha,bundesliga",TRUE,Tamanho,P,CAMISA-BAYERN-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-bayern-home-2526,,,,,,,,M,CAMISA-BAYERN-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-bayern-home-2526,,,,,,,,G,CAMISA-BAYERN-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-bayern-home-2526,,,,,,,,GG,CAMISA-BAYERN-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-bayern-home-2526,,,,,,,,XGG,CAMISA-BAYERN-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-bayern-away-2526,"Camisa Bayern Munich Away 2025/26","<p>Camisa oficial Camisa Bayern Munich Away 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,bayern-munich,alemanha,bundesliga",TRUE,Tamanho,P,CAMISA-BAYERN-AWAY-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-bayern-away-2526,,,,,,,,M,CAMISA-BAYERN-AWAY-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-bayern-away-2526,,,,,,,,G,CAMISA-BAYERN-AWAY-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-bayern-away-2526,,,,,,,,GG,CAMISA-BAYERN-AWAY-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-bayern-away-2526,,,,,,,,XGG,CAMISA-BAYERN-AWAY-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-borussia-dortmund-home-2526,"Camisa Borussia Dortmund Home 2025/26","<p>Camisa oficial Camisa Borussia Dortmund Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,borussia-dortmund,alemanha,bundesliga",TRUE,Tamanho,P,CAMISA-BORUSSIA-DORTMUND-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-borussia-dortmund-home-2526,,,,,,,,M,CAMISA-BORUSSIA-DORTMUND-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-borussia-dortmund-home-2526,,,,,,,,G,CAMISA-BORUSSIA-DORTMUND-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-borussia-dortmund-home-2526,,,,,,,,GG,CAMISA-BORUSSIA-DORTMUND-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-borussia-dortmund-home-2526,,,,,,,,XGG,CAMISA-BORUSSIA-DORTMUND-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-juventus-home-2526,"Camisa Juventus Home 2025/26","<p>Camisa oficial Camisa Juventus Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,juventus,italia,serie-a",TRUE,Tamanho,P,CAMISA-JUVENTUS-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-juventus-home-2526,,,,,,,,M,CAMISA-JUVENTUS-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-juventus-home-2526,,,,,,,,G,CAMISA-JUVENTUS-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-juventus-home-2526,,,,,,,,GG,CAMISA-JUVENTUS-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-juventus-home-2526,,,,,,,,XGG,CAMISA-JUVENTUS-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-ac-milan-home-2526,"Camisa AC Milan Home 2025/26","<p>Camisa oficial Camisa AC Milan Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,ac-milan,italia,serie-a",TRUE,Tamanho,P,CAMISA-AC-MILAN-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-ac-milan-home-2526,,,,,,,,M,CAMISA-AC-MILAN-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-ac-milan-home-2526,,,,,,,,G,CAMISA-AC-MILAN-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-ac-milan-home-2526,,,,,,,,GG,CAMISA-AC-MILAN-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-ac-milan-home-2526,,,,,,,,XGG,CAMISA-AC-MILAN-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-inter-milan-home-2526,"Camisa Inter Milan Home 2025/26","<p>Camisa oficial Camisa Inter Milan Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,inter-milan,italia,serie-a",TRUE,Tamanho,P,CAMISA-INTER-MILAN-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-inter-milan-home-2526,,,,,,,,M,CAMISA-INTER-MILAN-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-inter-milan-home-2526,,,,,,,,G,CAMISA-INTER-MILAN-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-inter-milan-home-2526,,,,,,,,GG,CAMISA-INTER-MILAN-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-inter-milan-home-2526,,,,,,,,XGG,CAMISA-INTER-MILAN-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-atletico-madrid-home-2526,"Camisa Atletico Madrid Home 2025/26","<p>Camisa oficial Camisa Atletico Madrid Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,atletico-madrid,espanha,la-liga",TRUE,Tamanho,P,CAMISA-ATLETICO-MADRID-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-atletico-madrid-home-2526,,,,,,,,M,CAMISA-ATLETICO-MADRID-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-atletico-madrid-home-2526,,,,,,,,G,CAMISA-ATLETICO-MADRID-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-atletico-madrid-home-2526,,,,,,,,GG,CAMISA-ATLETICO-MADRID-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-atletico-madrid-home-2526,,,,,,,,XGG,CAMISA-ATLETICO-MADRID-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-napoli-home-2526,"Camisa Napoli Home 2025/26","<p>Camisa oficial Camisa Napoli Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,napoli,italia,serie-a",TRUE,Tamanho,P,CAMISA-NAPOLI-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-napoli-home-2526,,,,,,,,M,CAMISA-NAPOLI-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-napoli-home-2526,,,,,,,,G,CAMISA-NAPOLI-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-napoli-home-2526,,,,,,,,GG,CAMISA-NAPOLI-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-napoli-home-2526,,,,,,,,XGG,CAMISA-NAPOLI-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-ajax-home-2526,"Camisa Ajax Home 2025/26","<p>Camisa oficial Camisa Ajax Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,ajax,holanda",TRUE,Tamanho,P,CAMISA-AJAX-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-ajax-home-2526,,,,,,,,M,CAMISA-AJAX-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-ajax-home-2526,,,,,,,,G,CAMISA-AJAX-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-ajax-home-2526,,,,,,,,GG,CAMISA-AJAX-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-ajax-home-2526,,,,,,,,XGG,CAMISA-AJAX-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-porto-home-2526,"Camisa Porto Home 2025/26","<p>Camisa oficial Camisa Porto Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,porto,portugal",TRUE,Tamanho,P,CAMISA-PORTO-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-porto-home-2526,,,,,,,,M,CAMISA-PORTO-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-porto-home-2526,,,,,,,,G,CAMISA-PORTO-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-porto-home-2526,,,,,,,,GG,CAMISA-PORTO-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-porto-home-2526,,,,,,,,XGG,CAMISA-PORTO-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-benfica-home-2526,"Camisa Benfica Home 2025/26","<p>Camisa oficial Camisa Benfica Home 2025/26. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Clubes Europeus,"clubes-europeus,benfica,portugal",TRUE,Tamanho,P,CAMISA-BENFICA-HOME-2526-P,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-benfica-home-2526,,,,,,,,M,CAMISA-BENFICA-HOME-2526-M,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-benfica-home-2526,,,,,,,,G,CAMISA-BENFICA-HOME-2526-G,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-benfica-home-2526,,,,,,,,GG,CAMISA-BENFICA-HOME-2526-GG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-benfica-home-2526,,,,,,,,XGG,CAMISA-BENFICA-HOME-2526-XGG,300,shopify,10,deny,manual,129.90,179.90,TRUE,TRUE,,,,active
camisa-brasil-retro-1970,"Camisa Brasil Retro 1970 - Pele - Tricampeonato","<p>Camisa oficial Camisa Brasil Retro 1970 - Pele - Tricampeonato. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,brasil,copa-1970,classico",TRUE,Tamanho,P,CAMISA-BRASIL-RETRO-1970-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-1970,,,,,,,,M,CAMISA-BRASIL-RETRO-1970-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-1970,,,,,,,,G,CAMISA-BRASIL-RETRO-1970-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-1970,,,,,,,,GG,CAMISA-BRASIL-RETRO-1970-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-1970,,,,,,,,XGG,CAMISA-BRASIL-RETRO-1970-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-1994,"Camisa Brasil Retro 1994 - Romario - Tetracampeonato","<p>Camisa oficial Camisa Brasil Retro 1994 - Romario - Tetracampeonato. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,brasil,copa-1994,classico",TRUE,Tamanho,P,CAMISA-BRASIL-RETRO-1994-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-1994,,,,,,,,M,CAMISA-BRASIL-RETRO-1994-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-1994,,,,,,,,G,CAMISA-BRASIL-RETRO-1994-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-1994,,,,,,,,GG,CAMISA-BRASIL-RETRO-1994-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-1994,,,,,,,,XGG,CAMISA-BRASIL-RETRO-1994-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-2002,"Camisa Brasil Retro 2002 - Ronaldo - Pentacampeonato","<p>Camisa oficial Camisa Brasil Retro 2002 - Ronaldo - Pentacampeonato. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,brasil,copa-2002,classico",TRUE,Tamanho,P,CAMISA-BRASIL-RETRO-2002-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-2002,,,,,,,,M,CAMISA-BRASIL-RETRO-2002-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-2002,,,,,,,,G,CAMISA-BRASIL-RETRO-2002-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-2002,,,,,,,,GG,CAMISA-BRASIL-RETRO-2002-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-brasil-retro-2002,,,,,,,,XGG,CAMISA-BRASIL-RETRO-2002-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-argentina-retro-1986,"Camisa Argentina Retro 1986 - Maradona","<p>Camisa oficial Camisa Argentina Retro 1986 - Maradona. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,argentina,copa-1986,classico,maradona",TRUE,Tamanho,P,CAMISA-ARGENTINA-RETRO-1986-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-argentina-retro-1986,,,,,,,,M,CAMISA-ARGENTINA-RETRO-1986-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-argentina-retro-1986,,,,,,,,G,CAMISA-ARGENTINA-RETRO-1986-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-argentina-retro-1986,,,,,,,,GG,CAMISA-ARGENTINA-RETRO-1986-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-argentina-retro-1986,,,,,,,,XGG,CAMISA-ARGENTINA-RETRO-1986-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-franca-retro-1998,"Camisa Franca Retro 1998 - Zidane - Copa em Casa","<p>Camisa oficial Camisa Franca Retro 1998 - Zidane - Copa em Casa. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,franca,copa-1998,classico,zidane",TRUE,Tamanho,P,CAMISA-FRANCA-RETRO-1998-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-franca-retro-1998,,,,,,,,M,CAMISA-FRANCA-RETRO-1998-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-franca-retro-1998,,,,,,,,G,CAMISA-FRANCA-RETRO-1998-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-franca-retro-1998,,,,,,,,GG,CAMISA-FRANCA-RETRO-1998-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-franca-retro-1998,,,,,,,,XGG,CAMISA-FRANCA-RETRO-1998-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-alemanha-retro-1990,"Camisa Alemanha Retro 1990 - Tricampeonato","<p>Camisa oficial Camisa Alemanha Retro 1990 - Tricampeonato. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,alemanha,copa-1990,classico",TRUE,Tamanho,P,CAMISA-ALEMANHA-RETRO-1990-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-alemanha-retro-1990,,,,,,,,M,CAMISA-ALEMANHA-RETRO-1990-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-alemanha-retro-1990,,,,,,,,G,CAMISA-ALEMANHA-RETRO-1990-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-alemanha-retro-1990,,,,,,,,GG,CAMISA-ALEMANHA-RETRO-1990-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-alemanha-retro-1990,,,,,,,,XGG,CAMISA-ALEMANHA-RETRO-1990-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-italia-retro-1982,"Camisa Italia Retro 1982 - Paolo Rossi","<p>Camisa oficial Camisa Italia Retro 1982 - Paolo Rossi. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,italia,copa-1982,classico",TRUE,Tamanho,P,CAMISA-ITALIA-RETRO-1982-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-italia-retro-1982,,,,,,,,M,CAMISA-ITALIA-RETRO-1982-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-italia-retro-1982,,,,,,,,G,CAMISA-ITALIA-RETRO-1982-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-italia-retro-1982,,,,,,,,GG,CAMISA-ITALIA-RETRO-1982-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-italia-retro-1982,,,,,,,,XGG,CAMISA-ITALIA-RETRO-1982-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-holanda-retro-1988,"Camisa Holanda Retro 1988 - Van Basten - Euro","<p>Camisa oficial Camisa Holanda Retro 1988 - Van Basten - Euro. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,holanda,euro-1988,classico",TRUE,Tamanho,P,CAMISA-HOLANDA-RETRO-1988-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-holanda-retro-1988,,,,,,,,M,CAMISA-HOLANDA-RETRO-1988-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-holanda-retro-1988,,,,,,,,G,CAMISA-HOLANDA-RETRO-1988-G,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-holanda-retro-1988,,,,,,,,GG,CAMISA-HOLANDA-RETRO-1988-GG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-holanda-retro-1988,,,,,,,,XGG,CAMISA-HOLANDA-RETRO-1988-XGG,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-flamengo-retro-1981,"Camisa Flamengo Retro 1981 - Zico - Libertadores","<p>Camisa oficial Camisa Flamengo Retro 1981 - Zico - Libertadores. Tecido dry-fit de alta performance, perfeito para usar no dia a dia ou torcer pelo seu time. Disponivel nos tamanhos P, M, G, GG e XGG.</p>",Manto dos Craques,Retro,"retro,flamengo,libertadores-1981,classico,zico",TRUE,Tamanho,P,CAMISA-FLAMENGO-RETRO-1981-P,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
camisa-flamengo-retro-1981,,,,,,,,M,CAMISA-FLAMENGO-RETRO-1981-M,300,shopify,10,deny,manual,89.90,129.90,TRUE,TRUE,,,,active
