Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Variant Image,Gift Card,SEO Title,SEO Description,Status
romeo-2-carbon,,,,,,,,,Xmetal Lentes Black,ML-ROMEO-2-CARBON-08,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/xmetal-lentes-black.jpg,8,Romeo 2 Carbon — Xmetal Lentes Black,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/xmetal-lentes-black.jpg,,,,
romeo-2-carbon,,,,,,,,,Xmetal Lentes Espelhada,ML-ROMEO-2-CARBON-09,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/xmetal-lentes-espelhada.jpg,9,Romeo 2 Carbon — Xmetal Lentes Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/xmetal-lentes-espelhada.jpg,,,,
romeo-2-carbon,,,,,,,,,Xmetal Lentes Ice,ML-ROMEO-2-CARBON-10,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/xmetal-lentes-ice.jpg,10,Romeo 2 Carbon — Xmetal Lentes Ice,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/xmetal-lentes-ice.jpg,,,,
romeo-2-carbon,,,,,,,,,Xmetal Lentes Ruby,ML-ROMEO-2-CARBON-11,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/xmetal-lentes-ruby.jpg,11,Romeo 2 Carbon — Xmetal Lentes Ruby,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/xmetal-lentes-ruby.jpg,,,,
romeo-2-carbon,,,,,,,,,Xmetal Lentes Tanzanite,ML-ROMEO-2-CARBON-12,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/xmetal-lentes-tanzanite.jpg,12,Romeo 2 Carbon — Xmetal Lentes Tanzanite,https://site-pi-six-62.vercel.app/assets/produtos/romeo-2-carbon/xmetal-lentes-tanzanite.jpg,,,,
sphaera,Sphaera,"<p>Design arredondado e minimalista — estilo discreto no dia a dia.</p><p>Óculos Sphaera com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-classica, colecao-novidades",TRUE,Cor,Preta,ML-SPHAERA-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/sphaera/preta-1.jpg,1,Sphaera — Preta,https://site-pi-six-62.vercel.app/assets/produtos/sphaera/preta-1.jpg,FALSE,Sphaera — Monster Lupas,Design arredondado e minimalista — estilo discreto no dia a dia.,active
splice,Splice,"<p>Armação versátil, com dezenas de combinações de cor.</p><p>Óculos Splice com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-classica, colecao-novidades",TRUE,Cor,Cinza com Preto Lente Dark Ruby,ML-SPLICE-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-com-preto-lente-dark-ruby.jpg,1,Splice — Cinza com Preto Lente Dark Ruby,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-com-preto-lente-dark-ruby.jpg,FALSE,Splice — Monster Lupas,"Armação versátil, com dezenas de combinações de cor.",active
splice,,,,,,,,,Cinza com Preto Lente Gold Café,ML-SPLICE-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-com-preto-lente-gold-cafe.jpg,2,Splice — Cinza com Preto Lente Gold Café,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-com-preto-lente-gold-cafe.jpg,,,,
splice,,,,,,,,,Cinza com Preto Lente Preta,ML-SPLICE-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-com-preto-lente-preta.jpg,3,Splice — Cinza com Preto Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-com-preto-lente-preta.jpg,,,,
splice,,,,,,,,,Cinza com Preto Lente VR28,ML-SPLICE-04,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-com-preto-lente-vr28.jpg,4,Splice — Cinza com Preto Lente VR28,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-com-preto-lente-vr28.jpg,,,,
splice,,,,,,,,,Cinza Lente Dark Ruby,ML-SPLICE-05,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-lente-dark-ruby.jpg,5,Splice — Cinza Lente Dark Ruby,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-lente-dark-ruby.jpg,,,,
splice,,,,,,,,,Cinza Lente Espelhada,ML-SPLICE-06,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-lente-espelhada.jpg,6,Splice — Cinza Lente Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-lente-espelhada.jpg,,,,
splice,,,,,,,,,Cinza Lente Gold Café,ML-SPLICE-07,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-lente-gold-cafe.jpg,7,Splice — Cinza Lente Gold Café,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-lente-gold-cafe.jpg,,,,
splice,,,,,,,,,Cinza Lente Preta,ML-SPLICE-08,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-lente-preta.jpg,8,Splice — Cinza Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-lente-preta.jpg,,,,
splice,,,,,,,,,Cinza Lente Tanzanite,ML-SPLICE-09,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-lente-tanzanite.jpg,9,Splice — Cinza Lente Tanzanite,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-lente-tanzanite.jpg,,,,
splice,,,,,,,,,Cinza Lente VR28,ML-SPLICE-10,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-lente-vr28.jpg,10,Splice — Cinza Lente VR28,https://site-pi-six-62.vercel.app/assets/produtos/splice/cinza-lente-vr28.jpg,,,,
splice,,,,,,,,,Cooper Lente Dark Ruby,ML-SPLICE-11,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/splice/cooper-lente-dark-ruby.jpg,11,Splice — Cooper Lente Dark Ruby,https://site-pi-six-62.vercel.app/assets/produtos/splice/cooper-lente-dark-ruby.jpg,,,,
splice,,,,,,,,,Cooper Lente VR28,ML-SPLICE-12,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/splice/cooper-vr28.jpg,12,Splice — Cooper Lente VR28,https://site-pi-six-62.vercel.app/assets/produtos/splice/cooper-vr28.jpg,,,,
splice,,,,,,,,,Preta Lente Espelhada,ML-SPLICE-13,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/splice/preta-lente-espelhada.jpg,13,Splice — Preta Lente Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/splice/preta-lente-espelhada.jpg,,,,
splice,,,,,,,,,Preta Lente Preta,ML-SPLICE-14,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/splice/preta-lente-preta.jpg,14,Splice — Preta Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/splice/preta-lente-preta.jpg,,,,
splice,,,,,,,,,Preta Lente Torch,ML-SPLICE-15,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/splice/preta-lente-torch.jpg,15,Splice — Preta Lente Torch,https://site-pi-six-62.vercel.app/assets/produtos/splice/preta-lente-torch.jpg,,,,
spyke,Spyke,"<p>Lentes de alta tecnologia — Prizm, VR28 e Low Light.</p><p>Óculos Spyke com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-esportiva, colecao-novidades, colecao-performance",TRUE,Cor,Low Light,ML-SPYKE-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/spyke/low-light.jpg,1,Spyke — Low Light,https://site-pi-six-62.vercel.app/assets/produtos/spyke/low-light.jpg,FALSE,Spyke — Monster Lupas,"Lentes de alta tecnologia — Prizm, VR28 e Low Light.",active
spyke,,,,,,,,,Prizm,ML-SPYKE-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/spyke/prizm.jpg,2,Spyke — Prizm,https://site-pi-six-62.vercel.app/assets/produtos/spyke/prizm.jpg,,,,
spyke,,,,,,,,,VR28,ML-SPYKE-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/spyke/vr28.jpg,3,Spyke — VR28,https://site-pi-six-62.vercel.app/assets/produtos/spyke/vr28.jpg,,,,
straight-jacket,Straight Jacket,"<p>O clássico anos 90 que inspirou toda uma geração de modelos esportivos.</p><p>Óculos Straight Jacket com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-esportiva, colecao-novidades, colecao-performance",TRUE,Cor,Cooper Lente Preta,ML-STRAIGHT-JACKET-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/straight-jacket/cooper-lente-preta.jpg,1,Straight Jacket — Cooper Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/straight-jacket/cooper-lente-preta.jpg,FALSE,Straight Jacket — Monster Lupas,O clássico anos 90 que inspirou toda uma geração de modelos esportivos.,active
straight-jacket,,,,,,,,,Cooper Lente Tanzanite,ML-STRAIGHT-JACKET-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/straight-jacket/cooper-lente-tanzanite.jpg,2,Straight Jacket — Cooper Lente Tanzanite,https://site-pi-six-62.vercel.app/assets/produtos/straight-jacket/cooper-lente-tanzanite.jpg,,,,
straight-jacket,,,,,,,,,Cooper Lente VR28,ML-STRAIGHT-JACKET-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/straight-jacket/cooper-lente-vr28.jpg,3,Straight Jacket — Cooper Lente VR28,https://site-pi-six-62.vercel.app/assets/produtos/straight-jacket/cooper-lente-vr28.jpg,,,,
thump,Thump,"<p>Peça de colecionador — um dos primeiros óculos wearable da história.</p><p>Óculos Thump com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-classica, colecao-novidades, colecao-colecionador",TRUE,Cor,Carbon Lentes G26,ML-THUMP-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/thump/carbon-lentes-g26.jpg,1,Thump — Carbon Lentes G26,https://site-pi-six-62.vercel.app/assets/produtos/thump/carbon-lentes-g26.jpg,FALSE,Thump — Monster Lupas,Peça de colecionador — um dos primeiros óculos wearable da história.,active
thump,,,,,,,,,Carbon Lentes Ice,ML-THUMP-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/thump/carbon-lentes-ice.jpg,2,Thump — Carbon Lentes Ice,https://site-pi-six-62.vercel.app/assets/produtos/thump/carbon-lentes-ice.jpg,,,,
thump,,,,,,,,,Carbon Lentes Ruby,ML-THUMP-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/thump/carbon-lentes-ruby.jpg,3,Thump — Carbon Lentes Ruby,https://site-pi-six-62.vercel.app/assets/produtos/thump/carbon-lentes-ruby.jpg,,,,
thump,,,,,,,,,Carbon Lentes Tanzanite,ML-THUMP-04,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/thump/carbon-lentes-tanzanite.jpg,4,Thump — Carbon Lentes Tanzanite,https://site-pi-six-62.vercel.app/assets/produtos/thump/carbon-lentes-tanzanite.jpg,,,,
vilao-com-mola,Vilão com Mola,"<p>A lupinha do vilão — armação de metal com mola, estilo urbano marcante.</p><p>Óculos Vilão com Mola com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-streetwear, colecao-novidades",TRUE,Cor,Dourada Transparente,ML-VILAO-COM-MOLA-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/vilao-com-mola/dourada-transparente.jpg,1,Vilão com Mola — Dourada Transparente,https://site-pi-six-62.vercel.app/assets/produtos/vilao-com-mola/dourada-transparente.jpg,FALSE,Vilão com Mola — Monster Lupas,"A lupinha do vilão — armação de metal com mola, estilo urbano marcante.",active
vilao-com-mola,,,,,,,,,Prata Transparente,ML-VILAO-COM-MOLA-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/vilao-com-mola/prata-transparente.jpg,2,Vilão com Mola — Prata Transparente,https://site-pi-six-62.vercel.app/assets/produtos/vilao-com-mola/prata-transparente.jpg,,,,
vilao-com-mola,,,,,,,,,Preta Transparente,ML-VILAO-COM-MOLA-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/vilao-com-mola/preta-transparente.jpg,3,Vilão com Mola — Preta Transparente,https://site-pi-six-62.vercel.app/assets/produtos/vilao-com-mola/preta-transparente.jpg,,,,
x-squared,X Squared,"<p>X-Metal futurista — leveza, durabilidade e visual de colecionador.</p><p>Óculos X Squared com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-x-metal, colecao-novidades, colecao-colecionador",TRUE,Cor,24K Lentes Gold,ML-X-SQUARED-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/x-squared/24k-lentes-gold.jpg,1,X Squared — 24K Lentes Gold,https://site-pi-six-62.vercel.app/assets/produtos/x-squared/24k-lentes-gold.jpg,FALSE,X Squared — Monster Lupas,"X-Metal futurista — leveza, durabilidade e visual de colecionador.",active
x-squared,,,,,,,,,Carbon Lentes Black,ML-X-SQUARED-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/x-squared/carbon-lentes-black.jpg,2,X Squared — Carbon Lentes Black,https://site-pi-six-62.vercel.app/assets/produtos/x-squared/carbon-lentes-black.jpg,,,,
x-squared,,,,,,,,,Xmetal Lentes Azul Escuro,ML-X-SQUARED-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/x-squared/xmetal-lentes-azul-escuro.jpg,3,X Squared — Xmetal Lentes Azul Escuro,https://site-pi-six-62.vercel.app/assets/produtos/x-squared/xmetal-lentes-azul-escuro.jpg,,,,
x-squared,,,,,,,,,Xmetal Lentes Black,ML-X-SQUARED-04,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/x-squared/xmetal-lentes-black.jpg,4,X Squared — Xmetal Lentes Black,https://site-pi-six-62.vercel.app/assets/produtos/x-squared/xmetal-lentes-black.jpg,,,,
x-squared,,,,,,,,,Xmetal Lentes Espelhada Kit Vermelho,ML-X-SQUARED-05,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/x-squared/xmetal-lentes-espelhada-kit-vermelho.jpg,5,X Squared — Xmetal Lentes Espelhada Kit Vermelho,https://site-pi-six-62.vercel.app/assets/produtos/x-squared/xmetal-lentes-espelhada-kit-vermelho.jpg,,,,
x-squared,,,,,,,,,Xmetal Lentes Ice,ML-X-SQUARED-06,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/x-squared/xmetal-lentes-ice.jpg,6,X Squared — Xmetal Lentes Ice,https://site-pi-six-62.vercel.app/assets/produtos/x-squared/xmetal-lentes-ice.jpg,,,,
x-squared,,,,,,,,,Xmetal Lentes Ruby,ML-X-SQUARED-07,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/x-squared/xmetal-lentes-ruby.jpg,7,X Squared — Xmetal Lentes Ruby,https://site-pi-six-62.vercel.app/assets/produtos/x-squared/xmetal-lentes-ruby.jpg,,,,
x-squared,,,,,,,,,Xmetal Lentes Tanzanite,ML-X-SQUARED-08,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/x-squared/xmetal-lentes-tanzanite.jpg,8,X Squared — Xmetal Lentes Tanzanite,https://site-pi-six-62.vercel.app/assets/produtos/x-squared/xmetal-lentes-tanzanite.jpg,,,,
