Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Status,Image Src,Image Position,Image Alt Text
croacia-2,,,,,,,,Tamanho,M,croacia-2-M,219.90,100,deny,manual,TRUE,,,,
croacia-2,,,,,,,,Tamanho,G,croacia-2-G,219.90,100,deny,manual,TRUE,,,,
croacia-2,,,,,,,,Tamanho,GG,croacia-2-GG,219.90,100,deny,manual,TRUE,,,,
croacia-2,,,,,,,,Tamanho,XG,croacia-2-XG,219.90,100,deny,manual,TRUE,,,,
cruzeiro-2,Cruzeiro,"<p>Camisa Cruzeiro — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,cruzeiro-2-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\cruzeiro\imagem-principal.jpg,1,Cruzeiro
cruzeiro-2,,,,,,,,Tamanho,M,cruzeiro-2-M,219.90,100,deny,manual,TRUE,,,,
cruzeiro-2,,,,,,,,Tamanho,G,cruzeiro-2-G,219.90,100,deny,manual,TRUE,,,,
cruzeiro-2,,,,,,,,Tamanho,GG,cruzeiro-2-GG,219.90,100,deny,manual,TRUE,,,,
cruzeiro-2,,,,,,,,Tamanho,XG,cruzeiro-2-XG,219.90,100,deny,manual,TRUE,,,,
dinamarca,Dinamarca,"<p>Camisa Dinamarca — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,dinamarca-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\dinamarca\imagem-principal.jpg,1,Dinamarca
dinamarca,,,,,,,,Tamanho,M,dinamarca-M,219.90,100,deny,manual,TRUE,,,,
dinamarca,,,,,,,,Tamanho,G,dinamarca-G,219.90,100,deny,manual,TRUE,,,,
dinamarca,,,,,,,,Tamanho,GG,dinamarca-GG,219.90,100,deny,manual,TRUE,,,,
dinamarca,,,,,,,,Tamanho,XG,dinamarca-XG,219.90,100,deny,manual,TRUE,,,,
escocia-retro,Escócia Retrô,"<p>Camisa Escócia Retrô — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,escocia-retro-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\escocia-retro\imagem-principal.jpg,1,Escócia Retrô
escocia-retro,,,,,,,,Tamanho,M,escocia-retro-M,219.90,100,deny,manual,TRUE,,,,
escocia-retro,,,,,,,,Tamanho,G,escocia-retro-G,219.90,100,deny,manual,TRUE,,,,
escocia-retro,,,,,,,,Tamanho,GG,escocia-retro-GG,219.90,100,deny,manual,TRUE,,,,
escocia-retro,,,,,,,,Tamanho,XG,escocia-retro-XG,219.90,100,deny,manual,TRUE,,,,
espanha-retro,Espanha Retrô,"<p>Camisa Espanha Retrô — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,espanha-retro-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\espanha-retro\imagem-principal.jpg,1,Espanha Retrô
espanha-retro,,,,,,,,Tamanho,M,espanha-retro-M,219.90,100,deny,manual,TRUE,,,,
espanha-retro,,,,,,,,Tamanho,G,espanha-retro-G,219.90,100,deny,manual,TRUE,,,,
espanha-retro,,,,,,,,Tamanho,GG,espanha-retro-GG,219.90,100,deny,manual,TRUE,,,,
espanha-retro,,,,,,,,Tamanho,XG,espanha-retro-XG,219.90,100,deny,manual,TRUE,,,,
estados-unidos-2,Estados Unidos,"<p>Camisa Estados Unidos — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,estados-unidos-2-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\estados-unidos\imagem-principal.jpg,1,Estados Unidos
estados-unidos-2,,,,,,,,Tamanho,M,estados-unidos-2-M,219.90,100,deny,manual,TRUE,,,,
estados-unidos-2,,,,,,,,Tamanho,G,estados-unidos-2-G,219.90,100,deny,manual,TRUE,,,,
estados-unidos-2,,,,,,,,Tamanho,GG,estados-unidos-2-GG,219.90,100,deny,manual,TRUE,,,,
estados-unidos-2,,,,,,,,Tamanho,XG,estados-unidos-2-XG,219.90,100,deny,manual,TRUE,,,,
everton-2,Everton,"<p>Camisa Everton — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,everton-2-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\everton\imagem-principal.jpg,1,Everton
everton-2,,,,,,,,Tamanho,M,everton-2-M,219.90,100,deny,manual,TRUE,,,,
everton-2,,,,,,,,Tamanho,G,everton-2-G,219.90,100,deny,manual,TRUE,,,,
everton-2,,,,,,,,Tamanho,GG,everton-2-GG,219.90,100,deny,manual,TRUE,,,,
everton-2,,,,,,,,Tamanho,XG,everton-2-XG,219.90,100,deny,manual,TRUE,,,,
fiorentina-retro,Fiorentina Retrô,"<p>Camisa Fiorentina Retrô — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,fiorentina-retro-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\fiorentina-retro\imagem-principal.jpg,1,Fiorentina Retrô
fiorentina-retro,,,,,,,,Tamanho,M,fiorentina-retro-M,219.90,100,deny,manual,TRUE,,,,
fiorentina-retro,,,,,,,,Tamanho,G,fiorentina-retro-G,219.90,100,deny,manual,TRUE,,,,
fiorentina-retro,,,,,,,,Tamanho,GG,fiorentina-retro-GG,219.90,100,deny,manual,TRUE,,,,
fiorentina-retro,,,,,,,,Tamanho,XG,fiorentina-retro-XG,219.90,100,deny,manual,TRUE,,,,
flamengo-retro,Flamengo Retrô,"<p>Camisa Flamengo Retrô — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,flamengo-retro-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\flamengo-retro\imagem-principal.jpeg,1,Flamengo Retrô
flamengo-retro,,,,,,,,Tamanho,M,flamengo-retro-M,219.90,100,deny,manual,TRUE,,,,
flamengo-retro,,,,,,,,Tamanho,G,flamengo-retro-G,219.90,100,deny,manual,TRUE,,,,
flamengo-retro,,,,,,,,Tamanho,GG,flamengo-retro-GG,219.90,100,deny,manual,TRUE,,,,
flamengo-retro,,,,,,,,Tamanho,XG,flamengo-retro-XG,219.90,100,deny,manual,TRUE,,,,
fluminense-2,Fluminense,"<p>Camisa Fluminense — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,fluminense-2-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\fluminense\imagem-principal.jpg,1,Fluminense
fluminense-2,,,,,,,,Tamanho,M,fluminense-2-M,219.90,100,deny,manual,TRUE,,,,
fluminense-2,,,,,,,,Tamanho,G,fluminense-2-G,219.90,100,deny,manual,TRUE,,,,
fluminense-2,,,,,,,,Tamanho,GG,fluminense-2-GG,219.90,100,deny,manual,TRUE,,,,
fluminense-2,,,,,,,,Tamanho,XG,fluminense-2-XG,219.90,100,deny,manual,TRUE,,,,
franca-retro,França Retrô,"<p>Camisa França Retrô — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,franca-retro-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\franca-retro\imagem-principal.jpg,1,França Retrô
franca-retro,,,,,,,,Tamanho,M,franca-retro-M,219.90,100,deny,manual,TRUE,,,,
franca-retro,,,,,,,,Tamanho,G,franca-retro-G,219.90,100,deny,manual,TRUE,,,,
franca-retro,,,,,,,,Tamanho,GG,franca-retro-GG,219.90,100,deny,manual,TRUE,,,,
franca-retro,,,,,,,,Tamanho,XG,franca-retro-XG,219.90,100,deny,manual,TRUE,,,,
gremio-2,Grêmio,"<p>Camisa Grêmio — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,gremio-2-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\gremio\imagem-principal.jpg,1,Grêmio
gremio-2,,,,,,,,Tamanho,M,gremio-2-M,219.90,100,deny,manual,TRUE,,,,
gremio-2,,,,,,,,Tamanho,G,gremio-2-G,219.90,100,deny,manual,TRUE,,,,
gremio-2,,,,,,,,Tamanho,GG,gremio-2-GG,219.90,100,deny,manual,TRUE,,,,
gremio-2,,,,,,,,Tamanho,XG,gremio-2-XG,219.90,100,deny,manual,TRUE,,,,
holanda-2,Holanda,"<p>Camisa Holanda — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,holanda-2-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\holanda\imagem-principal.jpg,1,Holanda
holanda-2,,,,,,,,Tamanho,M,holanda-2-M,219.90,100,deny,manual,TRUE,,,,
holanda-2,,,,,,,,Tamanho,G,holanda-2-G,219.90,100,deny,manual,TRUE,,,,
holanda-2,,,,,,,,Tamanho,GG,holanda-2-GG,219.90,100,deny,manual,TRUE,,,,
holanda-2,,,,,,,,Tamanho,XG,holanda-2-XG,219.90,100,deny,manual,TRUE,,,,
inglaterra-2,Inglaterra,"<p>Camisa Inglaterra — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,inglaterra-2-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\inglaterra\imagem-principal.jpg,1,Inglaterra
inglaterra-2,,,,,,,,Tamanho,M,inglaterra-2-M,219.90,100,deny,manual,TRUE,,,,
inglaterra-2,,,,,,,,Tamanho,G,inglaterra-2-G,219.90,100,deny,manual,TRUE,,,,
inglaterra-2,,,,,,,,Tamanho,GG,inglaterra-2-GG,219.90,100,deny,manual,TRUE,,,,
inglaterra-2,,,,,,,,Tamanho,XG,inglaterra-2-XG,219.90,100,deny,manual,TRUE,,,,
inter-milao-retro,Inter Milão Retrô,"<p>Camisa Inter Milão Retrô — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,inter-milao-retro-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\inter-milao-retro\imagem-principal.jpg,1,Inter Milão Retrô
inter-milao-retro,,,,,,,,Tamanho,M,inter-milao-retro-M,219.90,100,deny,manual,TRUE,,,,
inter-milao-retro,,,,,,,,Tamanho,G,inter-milao-retro-G,219.90,100,deny,manual,TRUE,,,,
inter-milao-retro,,,,,,,,Tamanho,GG,inter-milao-retro-GG,219.90,100,deny,manual,TRUE,,,,
inter-milao-retro,,,,,,,,Tamanho,XG,inter-milao-retro-XG,219.90,100,deny,manual,TRUE,,,,
internacional-2,Internacional,"<p>Camisa Internacional — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,internacional-2-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\internacional\imagem-principal.jpg,1,Internacional
internacional-2,,,,,,,,Tamanho,M,internacional-2-M,219.90,100,deny,manual,TRUE,,,,
internacional-2,,,,,,,,Tamanho,G,internacional-2-G,219.90,100,deny,manual,TRUE,,,,
internacional-2,,,,,,,,Tamanho,GG,internacional-2-GG,219.90,100,deny,manual,TRUE,,,,
internacional-2,,,,,,,,Tamanho,XG,internacional-2-XG,219.90,100,deny,manual,TRUE,,,,
irlanda-2,Irlanda,"<p>Camisa Irlanda — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,irlanda-2-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\irlanda\imagem-principal.jpg,1,Irlanda
irlanda-2,,,,,,,,Tamanho,M,irlanda-2-M,219.90,100,deny,manual,TRUE,,,,
irlanda-2,,,,,,,,Tamanho,G,irlanda-2-G,219.90,100,deny,manual,TRUE,,,,
irlanda-2,,,,,,,,Tamanho,GG,irlanda-2-GG,219.90,100,deny,manual,TRUE,,,,
irlanda-2,,,,,,,,Tamanho,XG,irlanda-2-XG,219.90,100,deny,manual,TRUE,,,,
italia-retro,Itália Retrô,"<p>Camisa Itália Retrô — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,italia-retro-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\italia-retro\imagem-principal.jpg,1,Itália Retrô
italia-retro,,,,,,,,Tamanho,M,italia-retro-M,219.90,100,deny,manual,TRUE,,,,
italia-retro,,,,,,,,Tamanho,G,italia-retro-G,219.90,100,deny,manual,TRUE,,,,
italia-retro,,,,,,,,Tamanho,GG,italia-retro-GG,219.90,100,deny,manual,TRUE,,,,
italia-retro,,,,,,,,Tamanho,XG,italia-retro-XG,219.90,100,deny,manual,TRUE,,,,
japao-2,Japão,"<p>Camisa Japão — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,japao-2-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\japao\imagem-principal.jpg,1,Japão
japao-2,,,,,,,,Tamanho,M,japao-2-M,219.90,100,deny,manual,TRUE,,,,
japao-2,,,,,,,,Tamanho,G,japao-2-G,219.90,100,deny,manual,TRUE,,,,
japao-2,,,,,,,,Tamanho,GG,japao-2-GG,219.90,100,deny,manual,TRUE,,,,
japao-2,,,,,,,,Tamanho,XG,japao-2-XG,219.90,100,deny,manual,TRUE,,,,
juventus-2,Juventus,"<p>Camisa Juventus — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,juventus-2-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\juventus\imagem-principal.jpg,1,Juventus
juventus-2,,,,,,,,Tamanho,M,juventus-2-M,219.90,100,deny,manual,TRUE,,,,
juventus-2,,,,,,,,Tamanho,G,juventus-2-G,219.90,100,deny,manual,TRUE,,,,
juventus-2,,,,,,,,Tamanho,GG,juventus-2-GG,219.90,100,deny,manual,TRUE,,,,
juventus-2,,,,,,,,Tamanho,XG,juventus-2-XG,219.90,100,deny,manual,TRUE,,,,
la-galaxy,La Galaxy,"<p>Camisa La Galaxy — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,la-galaxy-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\la-galaxy\imagem-principal.jpg,1,La Galaxy
la-galaxy,,,,,,,,Tamanho,M,la-galaxy-M,219.90,100,deny,manual,TRUE,,,,
la-galaxy,,,,,,,,Tamanho,G,la-galaxy-G,219.90,100,deny,manual,TRUE,,,,
la-galaxy,,,,,,,,Tamanho,GG,la-galaxy-GG,219.90,100,deny,manual,TRUE,,,,
la-galaxy,,,,,,,,Tamanho,XG,la-galaxy-XG,219.90,100,deny,manual,TRUE,,,,
lazio-2,Lazio,"<p>Camisa Lazio — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,lazio-2-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\lazio\imagem-principal.jpg,1,Lazio
lazio-2,,,,,,,,Tamanho,M,lazio-2-M,219.90,100,deny,manual,TRUE,,,,
lazio-2,,,,,,,,Tamanho,G,lazio-2-G,219.90,100,deny,manual,TRUE,,,,
lazio-2,,,,,,,,Tamanho,GG,lazio-2-GG,219.90,100,deny,manual,TRUE,,,,
lazio-2,,,,,,,,Tamanho,XG,lazio-2-XG,219.90,100,deny,manual,TRUE,,,,
leeds-united-retro,Leeds United Retrô,"<p>Camisa Leeds United Retrô — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,leeds-united-retro-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\leeds-united-retro\imagem-principal.jpg,1,Leeds United Retrô
leeds-united-retro,,,,,,,,Tamanho,M,leeds-united-retro-M,219.90,100,deny,manual,TRUE,,,,
leeds-united-retro,,,,,,,,Tamanho,G,leeds-united-retro-G,219.90,100,deny,manual,TRUE,,,,
leeds-united-retro,,,,,,,,Tamanho,GG,leeds-united-retro-GG,219.90,100,deny,manual,TRUE,,,,
leeds-united-retro,,,,,,,,Tamanho,XG,leeds-united-retro-XG,219.90,100,deny,manual,TRUE,,,,
liverpool-2,Liverpool,"<p>Camisa Liverpool — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,liverpool-2-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\liverpool\imagem-principal.jpg,1,Liverpool
liverpool-2,,,,,,,,Tamanho,M,liverpool-2-M,219.90,100,deny,manual,TRUE,,,,
liverpool-2,,,,,,,,Tamanho,G,liverpool-2-G,219.90,100,deny,manual,TRUE,,,,
liverpool-2,,,,,,,,Tamanho,GG,liverpool-2-GG,219.90,100,deny,manual,TRUE,,,,
liverpool-2,,,,,,,,Tamanho,XG,liverpool-2-XG,219.90,100,deny,manual,TRUE,,,,
lyon,Lyon,"<p>Camisa Lyon — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,lyon-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\lyon\imagem-principal.jpg,1,Lyon
lyon,,,,,,,,Tamanho,M,lyon-M,219.90,100,deny,manual,TRUE,,,,
lyon,,,,,,,,Tamanho,G,lyon-G,219.90,100,deny,manual,TRUE,,,,
lyon,,,,,,,,Tamanho,GG,lyon-GG,219.90,100,deny,manual,TRUE,,,,
lyon,,,,,,,,Tamanho,XG,lyon-XG,219.90,100,deny,manual,TRUE,,,,
manchester-city-retro,Manchester City Retrô,"<p>Camisa Manchester City Retrô — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,manchester-city-retro-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\manchester-city-retro\imagem-principal.jpg,1,Manchester City Retrô
manchester-city-retro,,,,,,,,Tamanho,M,manchester-city-retro-M,219.90,100,deny,manual,TRUE,,,,
manchester-city-retro,,,,,,,,Tamanho,G,manchester-city-retro-G,219.90,100,deny,manual,TRUE,,,,
manchester-city-retro,,,,,,,,Tamanho,GG,manchester-city-retro-GG,219.90,100,deny,manual,TRUE,,,,
manchester-city-retro,,,,,,,,Tamanho,XG,manchester-city-retro-XG,219.90,100,deny,manual,TRUE,,,,
manchester-united-retro,Manchester United Retrô,"<p>Camisa Manchester United Retrô — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,manchester-united-retro-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\manchester-united-retro\imagem-principal.jpg,1,Manchester United Retrô
manchester-united-retro,,,,,,,,Tamanho,M,manchester-united-retro-M,219.90,100,deny,manual,TRUE,,,,
manchester-united-retro,,,,,,,,Tamanho,G,manchester-united-retro-G,219.90,100,deny,manual,TRUE,,,,
manchester-united-retro,,,,,,,,Tamanho,GG,manchester-united-retro-GG,219.90,100,deny,manual,TRUE,,,,
manchester-united-retro,,,,,,,,Tamanho,XG,manchester-united-retro-XG,219.90,100,deny,manual,TRUE,,,,
marrocos-retro,Marrocos Retrô,"<p>Camisa Marrocos Retrô — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,marrocos-retro-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\marrocos-retro\imagem-principal.jpg,1,Marrocos Retrô
marrocos-retro,,,,,,,,Tamanho,M,marrocos-retro-M,219.90,100,deny,manual,TRUE,,,,
marrocos-retro,,,,,,,,Tamanho,G,marrocos-retro-G,219.90,100,deny,manual,TRUE,,,,
marrocos-retro,,,,,,,,Tamanho,GG,marrocos-retro-GG,219.90,100,deny,manual,TRUE,,,,
marrocos-retro,,,,,,,,Tamanho,XG,marrocos-retro-XG,219.90,100,deny,manual,TRUE,,,,
marseille,Marseille,"<p>Camisa Marseille — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,marseille-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\marseille\imagem-principal.jpg,1,Marseille
marseille,,,,,,,,Tamanho,M,marseille-M,219.90,100,deny,manual,TRUE,,,,
marseille,,,,,,,,Tamanho,G,marseille-G,219.90,100,deny,manual,TRUE,,,,
marseille,,,,,,,,Tamanho,GG,marseille-GG,219.90,100,deny,manual,TRUE,,,,
marseille,,,,,,,,Tamanho,XG,marseille-XG,219.90,100,deny,manual,TRUE,,,,
milan-retro,Milan Retrô,"<p>Camisa Milan Retrô — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,milan-retro-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\milan-retro\imagem-principal.jpg,1,Milan Retrô
milan-retro,,,,,,,,Tamanho,M,milan-retro-M,219.90,100,deny,manual,TRUE,,,,
milan-retro,,,,,,,,Tamanho,G,milan-retro-G,219.90,100,deny,manual,TRUE,,,,
milan-retro,,,,,,,,Tamanho,GG,milan-retro-GG,219.90,100,deny,manual,TRUE,,,,
milan-retro,,,,,,,,Tamanho,XG,milan-retro-XG,219.90,100,deny,manual,TRUE,,,,
mexico-2,México,"<p>Camisa México — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,mexico-2-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\mexico\imagem-principal.jpg,1,México
mexico-2,,,,,,,,Tamanho,M,mexico-2-M,219.90,100,deny,manual,TRUE,,,,
mexico-2,,,,,,,,Tamanho,G,mexico-2-G,219.90,100,deny,manual,TRUE,,,,
mexico-2,,,,,,,,Tamanho,GG,mexico-2-GG,219.90,100,deny,manual,TRUE,,,,
mexico-2,,,,,,,,Tamanho,XG,mexico-2-XG,219.90,100,deny,manual,TRUE,,,,
monaco-2,Mônaco,"<p>Camisa Mônaco — modelo Retrô. Coleção Retrô. Tecido de alta qualidade com tecnologia dry-fit. Disponível nos tamanhos P, M, G, GG e XG.</p>",Boleiro Store,Sporting Goods,Retrô,"Futebol, Retrô",TRUE,Tamanho,P,monaco-2-P,219.90,100,deny,manual,TRUE,active,C:\Users\seven\MazyOS\saidas\shopify-produtos-2026\imagens\RÊTRO\monaco\imagem-principal.jpg,1,Mônaco
